,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,ACMH,ACMH_ATTRIBUTES,ACSH,ACSH_ATTRIBUTES,ADPT,ADPT_ATTRIBUTES,ASLP,ASLP_ATTRIBUTES,ASTP,ASTP_ATTRIBUTES,AWBT,AWBT_ATTRIBUTES,AWND,AWND_ATTRIBUTES,FMTM,FMTM_ATTRIBUTES,FRGT,FRGT_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,RHAV,RHAV_ATTRIBUTES,RHMN,RHMN_ATTRIBUTES,RHMX,RHMX_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WDFM,WDFM_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WSFM,WSFM_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT10,WT10_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT15,WT15_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT17,WT17_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT21,WT21_ATTRIBUTES,WT22,WT22_ATTRIBUTES,WV01,WV01_ATTRIBUTES,WV03,WV03_ATTRIBUTES,WV20,WV20_ATTRIBUTES
30904,USW00093721,2024-02-09,39.17329,-76.68408,42.0,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0.0,",,W,2400",0.0,",,W",0.0,",,W",167.0,",,W",33.0,",,W",,,,,22.0,",,W",10176.0,",,W",10125.0,",,W",56.0,",,W",14.0,",,W",,,,,,,,,67.0,",,W",41.0,",,W",89.0,",,W",79.0,"H,,S",,,,,,,190.0,",,W",,,,,,,,,,,31.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30905,USW00093721,2024-02-10,39.17329,-76.68408,42.0,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0.0,",,W,2400",0.0,",,W",0.0,",,W",183.0,",,W",33.0,",,W",,,,,61.0,",,W",10119.0,",,W",10058.0,",,W",83.0,",,W",15.0,",,W",,,,,,,,,74.0,",,W",48.0,",,W",89.0,",,W",97.0,"H,,S",,,,,,,160.0,",,W",170.0,",,W",,,,,,,,,67.0,",,W",103.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30906,USW00093721,2024-02-11,39.17329,-76.68408,42.0,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",13.0,",,W,2400",0.0,",,W",0.0,",,W",144.0,",,W",83.0,",,W",,,,,72.0,",,W",10125.0,",,W",10068.0,",,W",89.0,",,W",18.0,",,W",,,,,,,,,76.0,",,W",64.0,",,W",89.0,",,W",120.0,"H,,S",,,,,,,310.0,",,W",50.0,",,W",,,,,,,,,45.0,",,W",76.0,",,W",,,,,1.0,",,W",,,,,,,,,,,,,1.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30907,USW00093721,2024-02-12,39.17329,-76.68408,42.0,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",25.0,",,W,2400",0.0,",,W",0.0,",,W",94.0,",,W",56.0,",,W",,,,,56.0,",,W",10105.0,",,W",10058.0,",,W",67.0,",,W",21.0,",,W",,,,,,,,,86.0,",,W",74.0,",,W",97.0,",,W",85.0,"H,,S",,,,,,,90.0,",,W",100.0,",,W",,,,,,,,,76.0,",,W",103.0,",,W",,,,,1.0,",,W",,,,,,,,,,,,,1.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30908,USW00093721,2024-02-13,39.17329,-76.68408,42.0,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",226.0,",,W,2400",0.0,"T,,W",0.0,",,W",83.0,",,W",11.0,",,W",,,,,0.0,",,W",10051.0,",,W",9980.0,",,W",28.0,",,W",55.0,",,W",,,,,,,,,74.0,",,W",46.0,",,W",97.0,",,W",53.0,"H,,S",,,,,,,290.0,",,W",300.0,",,W",,,,,,,,,125.0,",,W",179.0,",,W",,,,,1.0,",,W",,,,,1.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30909,USW00093721,2024-02-14,39.17329,-76.68408,42.0,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0.0,",,W,2400",0.0,",,W",0.0,",,W",67.0,",,W",-27.0,",,W",,,,,-72.0,",,W",10200.0,",,W",10129.0,",,W",-6.0,",,W",43.0,",,W",,,,,,,,,48.0,",,W",31.0,",,W",69.0,",,W",37.0,"H,,S",,,,,,,300.0,",,W",350.0,",,W",,,,,,,,,112.0,",,W",179.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30910,USW00093721,2024-02-15,39.17329,-76.68408,42.0,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0.0,"T,,W,2400",0.0,",,W",0.0,",,W",78.0,",,W",-49.0,",,W",,,,,-39.0,",,W",10186.0,",,W",10139.0,",,W",-6.0,",,W",15.0,",,W",,,,,,,,,68.0,",,W",47.0,",,W",86.0,",,W",9.0,"H,,S",,,,,,,110.0,",,W",140.0,",,W",,,,,,,,,63.0,",,W",98.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30911,USW00093721,2024-02-16,39.17329,-76.68408,42.0,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0.0,",,W,2400",0.0,",,W",0.0,",,W",89.0,",,W",-5.0,",,W",,,,,-72.0,",,W",10139.0,",,W",10081.0,",,W",11.0,",,W",40.0,",,W",,,,,,,,,39.0,",,W",26.0,",,W",82.0,",,W",51.0,"H,,S",,,,,,,290.0,",,W",270.0,",,W",,,,,,,,,134.0,",,W",188.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30912,USW00093721,2024-02-17,39.17329,-76.68408,42.0,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",66.0,",,W,2400",56.0,",,W",50.0,",,W",44.0,",,W",-38.0,",,W",,,,,-56.0,",,W",10115.0,",,W",10054.0,",,W",-11.0,",,W",50.0,",,W",,,,,,,,,65.0,",,W",40.0,",,W",96.0,",,W",22.0,"H,,S",,,,,,,260.0,",,W",280.0,",,W",,,,,,,,,116.0,",,W",165.0,",,W",,,,,1.0,",,W",1.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30913,USW00093721,2024-02-18,39.17329,-76.68408,42.0,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0.0,",,W,2400",0.0,",,W",0.0,",,W",89.0,",,W",-49.0,",,W",,,,,-106.0,",,W",10142.0,",,W",10081.0,",,W",-22.0,",,W",34.0,",,W",,,,,,,,,42.0,",,W",23.0,",,W",63.0,",,W",6.0,"H,,S",,,,,,,230.0,",,W",220.0,",,W",,,,,,,,,89.0,",,W",130.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30914,USW00093721,2024-02-19,39.17329,-76.68408,42.0,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0.0,",,W,2400",0.0,",,W",0.0,",,W",89.0,",,W",-43.0,",,W",,,,,-72.0,",,W",10220.0,",,W",10152.0,",,W",-6.0,",,W",17.0,",,W",,,,,,,,,50.0,",,W",34.0,",,W",69.0,",,W",36.0,"H,,S",,,,,,,320.0,",,W",350.0,",,W",,,,,,,,,58.0,",,W",85.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30915,USW00093721,2024-02-20,39.17329,-76.68408,42.0,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0.0,",,W,2400",0.0,",,W",0.0,",,W",83.0,",,W",-27.0,",,W",,,,,-50.0,",,W",10301.0,",,W",10240.0,",,W",-6.0,",,W",27.0,",,W",,,,,,,,,60.0,",,W",42.0,",,W",79.0,",,W",21.0,"H,,S",,,,,,,90.0,",,W",110.0,",,W",,,,,,,,,63.0,",,W",98.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30916,USW00093721,2024-02-21,39.17329,-76.68408,42.0,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0.0,",,W,2400",0.0,",,W",0.0,",,W",78.0,",,W",-43.0,",,W",,,,,-33.0,",,W",10284.0,",,W",10227.0,",,W",0.0,",,W",25.0,",,W",,,,,,,,,67.0,",,W",42.0,",,W",88.0,",,W",24.0,"H,,S",,,,,,,120.0,",,W",50.0,",,W",,,,,,,,,58.0,",,W",85.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30917,USW00093721,2024-02-22,39.17329,-76.68408,42.0,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",56.0,",,W,2400",0.0,",,W",0.0,",,W",78.0,",,W",-32.0,",,W",,,,,6.0,",,W",10132.0,",,W",10098.0,",,W",22.0,",,W",22.0,",,W",,,,,,,,,82.0,",,W",65.0,",,W",92.0,",,W",26.0,"H,,S",,,,,,,340.0,",,W",170.0,",,W",,,,,,,,,63.0,",,W",89.0,",,W",,,,,1.0,",,W",,,1.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30918,USW00093721,2024-02-23,39.17329,-76.68408,42.0,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",3.0,",,W,2400",0.0,",,W",0.0,",,W",100.0,",,W",33.0,",,W",,,,,44.0,",,W",9997.0,",,W",9942.0,",,W",56.0,",,W",18.0,",,W",,,,,,,,,86.0,",,W",71.0,",,W",100.0,",,W",67.0,"H,,S",,,,,,,330.0,",,W",350.0,",,W",,,,,,,,,54.0,",,W",89.0,",,W",,,,,1.0,",,W",,,,,,,,,,,,,1.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30919,USW00093721,2024-02-24,39.17329,-76.68408,42.0,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",3.0,",,W,2400",0.0,",,W",0.0,",,W",106.0,",,W",-10.0,",,W",,,,,-17.0,",,W",10075.0,",,W",10000.0,",,W",33.0,",,W",37.0,",,W",,,,,,,,,60.0,",,W",35.0,",,W",96.0,",,W",68.0,"H,,S",,,,,,,330.0,",,W",350.0,",,W",,,,,,,,,72.0,",,W",107.0,",,W",,,,,1.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30920,USW00093721,2024-02-25,39.17329,-76.68408,42.0,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0.0,",,W,2400",0.0,",,W",0.0,",,W",83.0,",,W",-60.0,",,W",,,,,-83.0,",,W",10203.0,",,W",10142.0,",,W",-17.0,",,W",13.0,",,W",,,,,,,,,51.0,",,W",27.0,",,W",74.0,",,W",14.0,"H,,S",,,,,,,150.0,",,W",270.0,",,W",,,,,,,,,45.0,",,W",72.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30921,USW00093721,2024-02-26,39.17329,-76.68408,42.0,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0.0,"T,,W,2400",0.0,",,W",0.0,",,W",167.0,",,W",-10.0,",,W",,,,,0.0,",,W",10163.0,",,W",10108.0,",,W",44.0,",,W",12.0,",,W",,,,,,,,,62.0,",,W",35.0,",,W",85.0,",,W",61.0,"H,,S",,,,,,,60.0,",,W",70.0,",,W",,,,,,,,,54.0,",,W",72.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30922,USW00093721,2024-02-27,39.17329,-76.68408,42.0,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0.0,"T,,W,2400",0.0,",,W",0.0,",,W",189.0,",,W",22.0,",,W",,,,,61.0,",,W",10122.0,",,W",10071.0,",,W",89.0,",,W",26.0,",,W",,,,,,,,,74.0,",,W",36.0,",,W",93.0,",,W",101.0,"H,,S",,,,,,,180.0,",,W",190.0,",,W",,,,,,,,,67.0,",,W",116.0,",,W",,,,,1.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30923,USW00093721,2024-02-28,39.17329,-76.68408,42.0,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",71.0,",,W,2400",0.0,",,W",0.0,",,W",189.0,",,W",44.0,",,W",,,,,94.0,",,W",10061.0,",,W",9997.0,",,W",122.0,",,W",60.0,",,W",,,,,,,,,74.0,",,W",39.0,",,W",93.0,",,W",155.0,"H,,S",,,,,,,280.0,",,W",280.0,",,W",,,,,,,,,165.0,",,W",233.0,",,W",,,,,1.0,",,W",,,1.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30924,USW00093721,2024-02-29,39.17329,-76.68408,42.0,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0.0,",,W,2400",0.0,",,W",0.0,",,W",89.0,",,W",-10.0,",,W",,,,,-100.0,",,W",10278.0,",,W",10203.0,",,W",-11.0,",,W",52.0,",,W",,,,,,,,,38.0,",,W",23.0,",,W",54.0,",,W",52.0,"H,,S",,,,,,,290.0,",,W",290.0,",,W",,,,,,,,,139.0,",,W",179.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30925,USW00093721,2024-03-01,39.17329,-76.68408,42.0,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8.0,",,W,2400",0.0,",,W",0.0,",,W",100.0,",,W",-32.0,",,W",,,,,-50.0,",,W",10342.0,",,W",10284.0,",,W",11.0,",,W",26.0,",,W",,,,,,,,,54.0,",,W",29.0,",,W",82.0,",,W",33.0,"H,,S",,,,,,,110.0,",,W",130.0,",,W",,,,,,,,,81.0,",,W",116.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30926,USW00093721,2024-03-02,39.17329,-76.68408,42.0,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",259.0,",,W,2400",0.0,",,W",0.0,",,W",133.0,",,W",44.0,",,W",,,,,72.0,",,W",10224.0,",,W",10173.0,",,W",78.0,",,W",36.0,",,W",,,,,,,,,92.0,",,W",83.0,",,W",100.0,",,W",79.0,"H,,S",,,,,,,290.0,",,W",340.0,",,W",,,,,,,,,72.0,",,W",103.0,",,W",,,,,1.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30927,USW00093721,2024-03-03,39.17329,-76.68408,42.0,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0.0,",,W,2400",0.0,",,W",0.0,",,W",200.0,",,W",22.0,",,W",,,,,61.0,",,W",10227.0,",,W",10166.0,",,W",89.0,",,W",16.0,",,W",,,,,,,,,72.0,",,W",45.0,",,W",100.0,",,W",114.0,"H,,S",,,,,,,250.0,",,W",230.0,",,W",,,,,,,,,54.0,",,W",76.0,",,W",,,,,1.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30928,USW00093721,2024-03-04,39.17329,-76.68408,42.0,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0.0,"T,,W,2400",0.0,",,W",0.0,",,W",194.0,",,W",83.0,",,W",,,,,78.0,",,W",10251.0,",,W",10193.0,",,W",100.0,",,W",30.0,",,W",,,,,,,,,72.0,",,W",52.0,",,W",89.0,",,W",126.0,"H,,S",,,,,,,100.0,",,W",90.0,",,W",,,,,,,,,76.0,",,W",98.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30929,USW00093721,2024-03-05,39.17329,-76.68408,42.0,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",124.0,",,W,2400",0.0,",,W",0.0,",,W",128.0,",,W",78.0,",,W",,,,,78.0,",,W",10186.0,",,W",10135.0,",,W",89.0,",,W",32.0,",,W",,,,,,,,,90.0,",,W",77.0,",,W",97.0,",,W",101.0,"H,,S",,,,,,,60.0,",,W",30.0,",,W",,,,,,,,,76.0,",,W",116.0,",,W",,,,,1.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30930,USW00093721,2024-03-06,39.17329,-76.68408,42.0,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",89.0,",,W,2400",0.0,",,W",0.0,",,W",117.0,",,W",72.0,",,W",,,,,94.0,",,W",10129.0,",,W",10085.0,",,W",100.0,",,W",28.0,",,W",,,,,,,,,96.0,",,W",93.0,",,W",100.0,",,W",98.0,"H,,S",,,,,,,50.0,",,W",350.0,",,W",,,,,,,,,63.0,",,W",89.0,",,W",,,,,1.0,",,W",1.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30931,USW00093721,2024-03-07,39.17329,-76.68408,42.0,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8.0,",,W,2400",0.0,",,W",0.0,",,W",178.0,",,W",94.0,",,W",,,,,78.0,",,W",10135.0,",,W",10064.0,",,W",106.0,",,W",39.0,",,W",,,,,,,,,69.0,",,W",52.0,",,W",93.0,",,W",133.0,"H,,S",,,,,,,340.0,",,W",330.0,",,W",,,,,,,,,89.0,",,W",143.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30932,USW00093721,2024-03-08,39.17329,-76.68408,42.0,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0.0,",,W,2400",0.0,",,W",0.0,",,W",133.0,",,W",61.0,",,W",,,,,39.0,",,W",10240.0,",,W",10176.0,",,W",67.0,",,W",34.0,",,W",,,,,,,,,67.0,",,W",51.0,",,W",80.0,",,W",106.0,"H,,S",,,,,,,120.0,",,W",120.0,",,W",,,,,,,,,81.0,",,W",103.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30933,USW00093721,2024-03-09,39.17329,-76.68408,42.0,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",274.0,",,W,2400",0.0,",,W",0.0,",,W",106.0,",,W",56.0,",,W",,,,,61.0,",,W",10115.0,",,W",10085.0,",,W",67.0,",,W",41.0,",,W",,,,,,,,,90.0,",,W",76.0,",,W",100.0,",,W",75.0,"H,,S",,,,,,,100.0,",,W",100.0,",,W",,,,,,,,,76.0,",,W",103.0,",,W",,,,,1.0,",,W",,,1.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30934,USW00093721,2024-03-10,39.17329,-76.68408,42.0,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",3.0,",,W,2400",0.0,"T,,W",0.0,",,W",94.0,",,W",17.0,",,W",,,,,-17.0,",,W",10034.0,",,W",9970.0,",,W",33.0,",,W",87.0,",,W",,,,,,,,,59.0,",,W",34.0,",,W",93.0,",,W",77.0,"H,,S",,,,,,,270.0,",,W",290.0,",,W",,,,,,,,,161.0,",,W",237.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30935,USW00093721,2024-03-11,39.17329,-76.68408,42.0,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0.0,",,W,2400",0.0,",,W",0.0,",,W",133.0,",,W",28.0,",,W",,,,,-72.0,",,W",10129.0,",,W",10075.0,",,W",22.0,",,W",79.0,",,W",,,,,,,,,35.0,",,W",21.0,",,W",62.0,",,W",64.0,"H,,S",,,,,,,300.0,",,W",300.0,",,W",,,,,,,,,143.0,",,W",215.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30936,USW00093721,2024-03-12,39.17329,-76.68408,42.0,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0.0,",,W,2400",0.0,",,W",0.0,",,W",228.0,",,W",67.0,",,W",,,,,-17.0,",,W",10129.0,",,W",10075.0,",,W",72.0,",,W",47.0,",,W",,,,,,,,,33.0,",,W",26.0,",,W",47.0,",,W",131.0,"H,,S",,,,,,,280.0,",,W",270.0,",,W",,,,,,,,,94.0,",,W",139.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30937,USW00093721,2024-03-13,39.17329,-76.68408,42.0,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0.0,",,W,2400",0.0,",,W",0.0,",,W",233.0,",,W",44.0,",,W",,,,,0.0,",,W",10135.0,",,W",10075.0,",,W",83.0,",,W",22.0,",,W",,,,,,,,,40.0,",,W",20.0,",,W",73.0,",,W",155.0,"H,,S",,,,,,,240.0,",,W",240.0,",,W",,,,,,,,,72.0,",,W",94.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30938,USW00093721,2024-03-14,39.17329,-76.68408,42.0,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0.0,",,W,2400",0.0,",,W",0.0,",,W",267.0,",,W",67.0,",,W",,,,,22.0,",,W",10149.0,",,W",10098.0,",,W",100.0,",,W",21.0,",,W",,,,,,,,,40.0,",,W",19.0,",,W",69.0,",,W",163.0,"H,,S",,,,,,,240.0,",,W",240.0,",,W",,,,,,,,,67.0,",,W",94.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30939,USW00093721,2024-03-15,39.17329,-76.68408,42.0,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",3.0,",,W,2400",0.0,",,W",0.0,",,W",239.0,",,W",117.0,",,W",,,,,94.0,",,W",10085.0,",,W",10030.0,",,W",133.0,",,W",42.0,",,W",,,,,,,,,57.0,",,W",37.0,",,W",83.0,",,W",192.0,"H,,S",,,,,,,280.0,",,W",300.0,",,W",,,,,,,,,103.0,",,W",148.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30940,USW00093721,2024-03-16,39.17329,-76.68408,42.0,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0.0,",,W,2400",0.0,",,W",0.0,",,W",178.0,",,W",50.0,",,W",,,,,22.0,",,W",10098.0,",,W",10051.0,",,W",78.0,",,W",28.0,",,W",,,,,,,,,52.0,",,W",32.0,",,W",77.0,",,W",131.0,"H,,S",,,,,,,250.0,",,W",260.0,",,W",,,,,,,,,76.0,",,W",116.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30941,USW00093721,2024-03-17,39.17329,-76.68408,42.0,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0.0,",,W,2400",0.0,",,W",0.0,",,W",211.0,",,W",89.0,",,W",,,,,22.0,",,W",10030.0,",,W",9973.0,",,W",83.0,",,W",32.0,",,W",,,,,,,,,47.0,",,W",21.0,",,W",77.0,",,W",136.0,"H,,S",,,,,,,340.0,",,W",270.0,",,W",,,,,,,,,98.0,",,W",148.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30942,USW00093721,2024-03-18,39.17329,-76.68408,42.0,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0.0,",,W,2400",0.0,",,W",0.0,",,W",111.0,",,W",17.0,",,W",,,,,-67.0,",,W",10095.0,",,W",10030.0,",,W",17.0,",,W",58.0,",,W",,,,,,,,,40.0,",,W",29.0,",,W",51.0,",,W",89.0,"H,,S",,,,,,,320.0,",,W",330.0,",,W",,,,,,,,,112.0,",,W",174.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30943,USW00093721,2024-03-19,39.17329,-76.68408,42.0,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0.0,",,W,2400",0.0,",,W",0.0,",,W",111.0,",,W",0.0,",,W",,,,,-67.0,",,W",10098.0,",,W",10044.0,",,W",11.0,",,W",44.0,",,W",,,,,,,,,40.0,",,W",25.0,",,W",61.0,",,W",48.0,"H,,S",,,,,,,300.0,",,W",280.0,",,W",,,,,,,,,98.0,",,W",165.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30944,USW00093721,2024-03-20,39.17329,-76.68408,42.0,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0.0,",,W,2400",0.0,",,W",0.0,",,W",200.0,",,W",28.0,",,W",,,,,-50.0,",,W",10064.0,",,W",9997.0,",,W",39.0,",,W",62.0,",,W",,,,,,,,,36.0,",,W",17.0,",,W",49.0,",,W",107.0,"H,,S",,,,,,,290.0,",,W",290.0,",,W",,,,,,,,,143.0,",,W",201.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30945,USW00093721,2024-03-21,39.17329,-76.68408,42.0,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0.0,",,W,2400",0.0,",,W",0.0,",,W",94.0,",,W",-21.0,",,W",,,,,-111.0,",,W",10227.0,",,W",10156.0,",,W",-11.0,",,W",38.0,",,W",,,,,,,,,34.0,",,W",23.0,",,W",47.0,",,W",43.0,"H,,S",,,,,,,280.0,",,W",280.0,",,W",,,,,,,,,94.0,",,W",130.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30946,USW00093721,2024-03-22,39.17329,-76.68408,42.0,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0.0,"T,,W,2400",0.0,",,W",0.0,",,W",94.0,",,W",-16.0,",,W",,,,,-44.0,",,W",10254.0,",,W",10203.0,",,W",17.0,",,W",38.0,",,W",,,,,,,,,52.0,",,W",40.0,",,W",76.0,",,W",41.0,"H,,S",,,,,,,80.0,",,W",40.0,",,W",,,,,,,,,72.0,",,W",94.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
